Mod1715,,,,,,,
Mod376,130243.0,131493.0,1250.0,2016-04-24 20:10:43,2016-04-24 20:31:33,0.0,1.0
Mod377,50652.0,51329.0,677.0,2016-04-23 22:04:12,2016-04-23 22:15:29,0.0,1.0
Mod378,,,,,,,
Mod379,137839.0,144839.0,7000.0,2016-04-24 22:17:19,2016-04-25 00:13:59,0.0,1.0
Mod380,144839.0,146089.0,1250.0,2016-04-25 00:13:59,2016-04-25 00:34:49,0.0,1.0
Mod381,51329.0,52006.0,677.0,2016-04-23 22:15:29,2016-04-23 22:26:46,0.0,1.0
Mod382,,,,,,,
Mod383,231744.0,235469.0,3725.0,2016-04-26 00:22:24,2016-04-26 01:24:29,0.0,1.0
Mod384,257400.0,263157.0,5757.0,2016-04-26 07:30:00,2016-04-26 09:05:57,0.0,1.0
Mod385,,,,,,,
Mod386,117897.0,120607.0,2710.0,2016-04-24 16:44:57,2016-04-24 17:30:07,0.0,1.0
Mod387,6314.0,7669.0,1355.0,2016-04-23 09:45:14,2016-04-23 10:07:49,0.0,1.0
Mod388,,,,,,,
Mod389,36522.0,39232.0,2710.0,2016-04-23 18:08:42,2016-04-23 18:53:52,0.0,1.0
Mod390,7669.0,9024.0,1355.0,2016-04-23 10:07:49,2016-04-23 10:30:24,0.0,1.0
Mod391,150365.0,167098.0,16733.0,2016-04-25 01:46:05,2016-04-25 06:24:58,0.0,1.0
Mod392,188611.0,195015.0,6404.0,2016-04-25 12:23:31,2016-04-25 14:10:15,0.0,1.0
Mod393,120783.0,124625.0,3842.0,2016-04-24 17:33:03,2016-04-24 18:37:05,0.0,1.0
Mod394,9024.0,10604.0,1580.0,2016-04-23 10:30:24,2016-04-23 10:56:44,0.0,1.0
Mod395,0.0,45914.0,45914.0,2016-04-23 08:00:00,2016-04-23 20:45:14,0.0,1.0
Mod396,3872.0,49786.0,45914.0,2016-04-23 09:04:32,2016-04-23 21:49:46,0.0,1.0
Mod397,147847.0,149654.0,1807.0,2016-04-25 01:04:07,2016-04-25 01:34:14,0.0,1.0
Mod398,131493.0,133300.0,1807.0,2016-04-24 20:31:33,2016-04-24 21:01:40,0.0,1.0
Mod399,131493.0,132622.0,1129.0,2016-04-24 20:31:33,2016-04-24 20:50:22,0.0,1.0
Mod400,146089.0,147218.0,1129.0,2016-04-25 00:34:49,2016-04-25 00:53:38,0.0,1.0
Mod401,,,,,,1.0,0.0
Mod402,,,,,,1.0,0.0
Mod403,217429.0,226715.0,9286.0,2016-04-25 20:23:49,2016-04-25 22:58:35,0.0,1.0
Mod404,2992.0,4056.0,1064.0,2016-04-23 08:49:52,2016-04-23 09:07:36,0.0,1.0
Mod405,0.0,1064.0,1064.0,2016-04-23 08:00:00,2016-04-23 08:17:44,0.0,1.0
Mod406,,,,,,1.0,0.0
Mod407,,,,,,1.0,0.0
Mod408,53449.0,54909.0,1460.0,2016-04-23 22:50:49,2016-04-23 23:15:09,0.0,1.0
Mod409,54643.0,56103.0,1460.0,2016-04-23 23:10:43,2016-04-23 23:35:03,0.0,1.0
Mod410,41417.0,42293.0,876.0,2016-04-23 19:30:17,2016-04-23 19:44:53,0.0,1.0
Mod411,79867.0,80743.0,876.0,2016-04-24 06:11:07,2016-04-24 06:25:43,0.0,1.0
Mod412,,,,,,1.0,0.0
Mod413,298560.0,299751.0,1191.0,2016-04-26 18:56:00,2016-04-26 19:15:51,0.0,1.0
Mod414,298560.0,300123.0,1563.0,2016-04-26 18:56:00,2016-04-26 19:22:03,0.0,1.0
Mod415,,,,,,1.0,0.0
Mod416,3238.0,4096.0,858.0,2016-04-23 08:53:58,2016-04-23 09:08:16,0.0,1.0
Mod417,19353.0,20211.0,858.0,2016-04-23 13:22:33,2016-04-23 13:36:51,0.0,1.0
Mod418,,,,,,1.0,0.0
Mod419,5443.0,7364.0,1921.0,2016-04-23 09:30:43,2016-04-23 10:02:44,0.0,1.0
Mod420,0.0,3842.0,3842.0,2016-04-23 08:00:00,2016-04-23 09:04:02,0.0,1.0
Mod421,3842.0,5443.0,1601.0,2016-04-23 09:04:02,2016-04-23 09:30:43,0.0,1.0
Mod422,12808.0,20172.0,7364.0,2016-04-23 11:33:28,2016-04-23 13:36:12,0.0,1.0
Mod423,9606.0,12808.0,3202.0,2016-04-23 10:40:06,2016-04-23 11:33:28,0.0,1.0
Mod424,20172.0,30098.0,9926.0,2016-04-23 13:36:12,2016-04-23 16:21:38,0.0,1.0
Mod425,,,,,,1.0,0.0
Mod426,,,,,,,
Mod427,200249.0,206103.0,5854.0,2016-04-25 15:37:29,2016-04-25 17:15:03,0.0,1.0
Mod428,206103.0,211957.0,5854.0,2016-04-25 17:15:03,2016-04-25 18:52:37,0.0,1.0
Mod429,188541.0,194395.0,5854.0,2016-04-25 12:22:21,2016-04-25 13:59:55,0.0,1.0
Mod430,194395.0,200249.0,5854.0,2016-04-25 13:59:55,2016-04-25 15:37:29,0.0,1.0
Mod431,,,,,,1.0,0.0
Mod432,166307.0,167054.0,747.0,2016-04-25 06:11:47,2016-04-25 06:24:14,0.0,1.0
Mod433,161800.0,166307.0,4507.0,2016-04-25 04:56:40,2016-04-25 06:11:47,0.0,1.0
Mod434,183060.0,193218.0,10158.0,2016-04-25 10:51:00,2016-04-25 13:40:18,0.0,1.0
Mod435,154283.0,156385.0,2102.0,2016-04-25 02:51:23,2016-04-25 03:26:25,0.0,1.0
Mod436,,,,,,1.0,0.0
Mod437,198227.0,202734.0,4507.0,2016-04-25 15:03:47,2016-04-25 16:18:54,0.0,1.0
Mod438,214611.0,224769.0,10158.0,2016-04-25 19:36:51,2016-04-25 22:26:09,0.0,1.0
Mod439,180958.0,183060.0,2102.0,2016-04-25 10:15:58,2016-04-25 10:51:00,0.0,1.0
Mod440,212331.0,213078.0,747.0,2016-04-25 18:58:51,2016-04-25 19:11:18,0.0,1.0
Mod441,,,,,,1.0,0.0
Mod442,39148.0,41417.0,2269.0,2016-04-23 18:52:28,2016-04-23 19:30:17,0.0,1.0
Mod444,213708.0,215514.0,1806.0,2016-04-25 19:21:48,2016-04-25 19:51:54,0.0,1.0
Mod445,,,,,,1.0,0.0
Mod446,279226.0,292775.0,13549.0,2016-04-26 13:33:46,2016-04-26 17:19:35,0.0,1.0
Mod447,276566.0,290115.0,13549.0,2016-04-26 12:49:26,2016-04-26 16:35:15,0.0,1.0
Mod448,265008.0,274042.0,9034.0,2016-04-26 09:36:48,2016-04-26 12:07:22,0.0,1.0
Mod450,,,,,,1.0,0.0
Mod451,,,,,,1.0,0.0
Mod452,,,,,,,
Mod453,1975.0,3872.0,1897.0,2016-04-23 08:32:55,2016-04-23 09:04:32,0.0,1.0
Mod454,,,,,,1.0,0.0
Mod455,,,,,,1.0,0.0
Mod456,58695.0,62581.0,3886.0,2016-04-24 00:18:15,2016-04-24 01:23:01,0.0,1.0
Mod457,63550.0,67436.0,3886.0,2016-04-24 01:39:10,2016-04-24 02:43:56,0.0,1.0
Mod458,,,,,,1.0,0.0
Mod459,22212.0,24696.0,2484.0,2016-04-23 14:10:12,2016-04-23 14:51:36,0.0,1.0
Mod461,109881.0,112365.0,2484.0,2016-04-24 14:31:21,2016-04-24 15:12:45,0.0,1.0
Mod463,,,,,,1.0,0.0
Mod464,123190.0,128258.0,5068.0,2016-04-24 18:13:10,2016-04-24 19:37:38,0.0,1.0
Mod465,227027.0,232095.0,5068.0,2016-04-25 23:03:47,2016-04-26 00:28:15,0.0,1.0
Mod466,,,,,,1.0,0.0
Mod467,142856.0,150365.0,7509.0,2016-04-24 23:40:56,2016-04-25 01:46:05,0.0,1.0
Mod468,45071.0,52580.0,7509.0,2016-04-23 20:31:11,2016-04-23 22:36:20,0.0,1.0
Mod469,,,,,,,
Mod470,158951.0,161800.0,2849.0,2016-04-25 04:09:11,2016-04-25 04:56:40,0.0,1.0
Mod471,131227.0,137758.0,6531.0,2016-04-24 20:27:07,2016-04-24 22:15:58,0.0,1.0
Mod472,148308.0,149561.0,1253.0,2016-04-25 01:11:48,2016-04-25 01:32:41,0.0,1.0
Mod473,,,,,,,
Mod474,176645.0,179494.0,2849.0,2016-04-25 09:04:05,2016-04-25 09:51:34,0.0,1.0
Mod475,139050.0,145942.0,6892.0,2016-04-24 22:37:30,2016-04-25 00:32:22,0.0,1.0
Mod476,171000.0,172231.0,1231.0,2016-04-25 07:30:00,2016-04-25 07:50:31,0.0,1.0
Mod477,361733.0,366339.0,4606.0,2016-04-27 12:28:53,2016-04-27 13:45:39,0.0,1.0
Mod478,202734.0,212342.0,9608.0,2016-04-25 16:18:54,2016-04-25 18:59:02,0.0,1.0
Mod479,335656.0,338444.0,2788.0,2016-04-27 05:14:16,2016-04-27 06:00:44,0.0,1.0
Mod480,224967.0,237636.0,12669.0,2016-04-25 22:29:27,2016-04-26 02:00:36,0.0,1.0
Mod482,224769.0,227050.0,2281.0,2016-04-25 22:26:09,2016-04-25 23:04:10,0.0,1.0
Mod484,212342.0,214611.0,2269.0,2016-04-25 18:59:02,2016-04-25 19:36:51,0.0,1.0
Mod486,87427.0,88635.0,1208.0,2016-04-24 08:17:07,2016-04-24 08:37:15,0.0,1.0
Mod487,298560.0,305335.0,6775.0,2016-04-26 18:56:00,2016-04-26 20:48:55,0.0,1.0
Mod488,305335.0,328881.0,23546.0,2016-04-26 20:48:55,2016-04-27 03:21:21,0.0,1.0
Mod489,192345.0,194614.0,2269.0,2016-04-25 13:25:45,2016-04-25 14:03:34,0.0,1.0
Mod490,85259.0,111599.0,26340.0,2016-04-24 07:40:59,2016-04-24 14:59:59,0.0,1.0
Mod491,171992.0,201931.0,29939.0,2016-04-25 07:46:32,2016-04-25 16:05:31,0.0,1.0
Mod492,261577.0,298560.0,36983.0,2016-04-26 08:39:37,2016-04-26 18:56:00,0.0,1.0
Mod493,,,,,,1.0,0.0
Mod494,158567.0,164651.0,6084.0,2016-04-25 04:02:47,2016-04-25 05:44:11,0.0,1.0
Mod495,171000.0,174842.0,3842.0,2016-04-25 07:30:00,2016-04-25 08:34:02,0.0,1.0
Mod496,146399.0,148000.0,1601.0,2016-04-25 00:39:59,2016-04-25 01:06:40,0.0,1.0
Mod497,2538.0,4639.0,2101.0,2016-04-23 08:42:18,2016-04-23 09:17:19,0.0,1.0
