T1826,Sealer1,1,26.0
T1827,Sealer1,1,266.0
T1828,Mechanic1,1,16710.0
T1829,Mechanic2,1,23.0
T1830,Mechanic3,1,2145.0
T1830,Mechanic4,1,2145.0
T1831,Mechanic2,1,3387.0
T1832,Mechanic1,1,1807.0
T1832,Mechanic2,1,1807.0
T1833,Mechanic1,1,1679.0
T1833,Mechanic2,1,1679.0
T1834,Sealer3,1,1597.0
T1835,Mechanic5,1,1129.0
T1835,Mechanic6,1,1129.0
T1836,Sealer2,1,319.0
T1837,Mechanic1,1,1401.0
T1837,Mechanic8,1,1401.0
T1838,Mechanic2,1,10643.0
T1838,Mechanic4,1,10643.0
T1839,Mechanic5,1,1129.0
T1839,Mechanic6,1,1129.0
T1840,Mechanic3,1,4855.0
T1840,Mechanic7,1,4855.0
T1841,Mechanic7,1,3497.0
T1841,Mechanic8,1,3497.0
T1842,Mechanic1,1,13549.0
T1842,Mechanic6,1,13549.0
T1843,Mechanic4,1,2335.0
T1844,Mechanic7,1,677.0
T1845,Tester2,1,1281.0
T1846,Tester2,1,5764.0
T1847,Tester1,1,5443.0
T1848,Mechanic4,1,11345.0
T1848,Mechanic7,1,11345.0
T1849,Electrician1,1,5854.0
T1850,Mechanic2,1,1129.0
T1850,Mechanic6,1,1129.0
T1851,Mechanic1,1,11.0
T1851,Mechanic2,1,11.0
T1852,Mechanic1,1,2258.0
T1852,Mechanic4,1,2258.0
T1853,Tester1,1,7045.0
T1854,Mechanic6,1,2822.0
T1854,Mechanic7,1,2822.0
T1855,Mechanic2,1,113.0
T1855,Mechanic4,1,113.0
T1856,Mechanic3,1,11.0
T1856,Mechanic7,1,11.0
T1857,Tester2,1,8966.0
T1859,Sealer1,1,1242.0
T1859,Sealer4,1,1242.0
T1860,Mechanic3,1,747.0
T1860,Mechanic5,1,747.0
T1861,Electrician1,1,5587.0
T1862,Mechanic6,1,4291.0
T1863,Mechanic4,1,11.0
T1863,Mechanic6,1,11.0
T1864,Mechanic2,1,4595.0
T1864,Mechanic4,1,4595.0
T1865,Electrician1,1,23.0
T1866,Mechanic3,1,4828.0
T1867,Electrician1,1,2258.0
T1868,Electrician1,1,4968.0
T1869,Tester1,1,1921.0
T1870,Mechanic1,1,2660.0
T1870,Mechanic8,1,2660.0
T1871,Mechanic2,1,665.0
T1871,Mechanic6,1,665.0
T1872,Mechanic7,1,3991.0
T1872,Mechanic8,1,3991.0
T1873,Mechanic2,1,266.0
T1873,Mechanic3,1,266.0
T1874,Mechanic2,1,399.0
T1874,Mechanic6,1,399.0
T1875,Mechanic1,1,1330.0
T1875,Mechanic2,1,1330.0
T1876,Mechanic2,1,3991.0
T1876,Mechanic8,1,3991.0
T1877,Mechanic4,1,665.0
T1877,Mechanic6,1,665.0
T1878,Mechanic3,1,4460.0
T1878,Mechanic4,1,4460.0
T1879,Tester2,1,2882.0
T1880,Mechanic2,1,483.0
T1881,Mechanic4,1,2032.0
T1882,Mechanic5,1,483.0
T1883,Tester1,1,1601.0
T1884,Sealer1,1,665.0
T1884,Sealer4,1,665.0
T1885,Mechanic3,1,4403.0
T1885,Mechanic5,1,4403.0
T1886,Sealer1,1,2660.0
T1887,Mechanic3,1,7903.0
T1887,Mechanic4,1,7903.0
T1888,Mechanic6,1,4855.0
T1888,Mechanic8,1,4855.0
T1889,Mechanic4,1,5246.0
T1889,Mechanic7,1,5246.0
T1890,Mechanic2,1,2597.0
T1890,Mechanic5,1,2597.0
T1890,Mechanic6,1,2597.0
T1890,Mechanic8,1,2597.0
T1891,Mechanic1,1,992.0
T1891,Mechanic5,1,992.0
T1892,Sealer1,1,239.0
T1893,Mechanic6,1,1807.0
T1893,Mechanic8,1,1807.0
T1894,Tester2,1,17611.0
T1895,Mechanic1,1,6775.0
T1895,Mechanic8,1,6775.0
T1896,Mechanic4,1,11.0
T1896,Mechanic5,1,11.0
T1897,Sealer4,1,34588.0
T1898,Mechanic3,1,1694.0
T1898,Mechanic7,1,1694.0
T1899,Tester1,1,6404.0
T1900,Mechanic7,1,1807.0
T1901,Mechanic4,1,2414.0
T1901,Mechanic8,1,2414.0
T1902,Tester2,1,22414.0
T1903,Mechanic8,1,1168.0
T1904,Tester1,1,961.0
T1905,Sealer2,1,1064.0
T1906,Electrician1,1,4257.0
T1907,Mechanic2,1,747.0
T1907,Mechanic5,1,747.0
T1908,Mechanic6,1,1807.0
T1908,Mechanic8,1,1807.0
T1909,Mechanic5,1,11.0
T1909,Mechanic8,1,11.0
T1910,Mechanic5,1,5645.0
T1910,Mechanic8,1,5645.0
T1911,Mechanic4,1,6772.0
T1911,Mechanic6,1,6772.0
T1912,Mechanic1,1,3386.0
T1912,Mechanic7,1,3386.0
T1913,Sealer1,1,1330.0
T1915,Sealer1,1,1341.0
T1916,Tester2,1,32981.0
T1917,Tester2,1,3202.0
T1918,Electrician1,1,677.0
T1919,Tester1,1,961.0
T1920,Electrician1,1,1330.0
T1921,Tester2,1,1921.0
T1922,Sealer1,1,532.0
T1923,Sealer3,1,1410.0
T1924,Sealer3,1,1517.0
T1925,Mechanic8,1,6775.0
T1926,Mechanic4,1,5871.0
T1926,Mechanic6,1,5871.0
T1927,Mechanic6,1,2145.0
T1927,Mechanic8,1,2145.0
T1928,Sealer2,1,532.0
T1929,Mechanic2,1,4516.0
T1929,Mechanic4,1,4516.0
T1930,Mechanic2,1,266.0
T1930,Mechanic6,1,266.0
T1931,Mechanic1,1,9032.0
T1932,Mechanic2,1,2032.0
T1933,Tester1,1,6724.0
T1934,Mechanic5,1,2145.0
T1934,Mechanic8,1,2145.0
T1935,Mechanic2,1,4742.0
T1935,Mechanic4,1,4742.0
T1936,Mechanic4,1,4064.0
T1937,Sealer4,1,1064.0
T1938,Mechanic3,1,2822.0
T1938,Mechanic6,1,2822.0
T1939,Electrician1,1,1129.0
T1940,Mechanic3,1,11345.0
T1940,Mechanic5,1,11345.0
T1941,Sealer1,1,798.0
T1942,Sealer3,1,2129.0
T1943,Mechanic6,1,5645.0
T1944,Electrician1,1,2936.0
T1945,Sealer2,1,3725.0
T1946,Mechanic3,1,13639.0
T1946,Mechanic5,1,13639.0
T1947,Electrician1,1,1064.0
T1949,Mechanic2,1,3161.0
T1949,Mechanic4,1,3161.0
T1950,Mechanic5,1,565.0
T1950,Mechanic8,1,565.0
T1951,Tester2,1,1601.0
T1952,Tester2,1,9606.0
T1953,Tester2,1,8966.0
T1954,Mechanic3,1,1749.0
T1954,Mechanic4,1,1749.0
T1955,Mechanic5,1,1694.0
T1955,Mechanic8,1,1694.0
T1956,Mechanic3,1,3613.0
T1956,Mechanic7,1,3613.0
T1957,Tester1,1,640.0
T1958,Sealer2,1,931.0
T1958,Sealer3,1,931.0
T1959,Sealer4,1,2660.0
T1960,Mechanic4,1,2258.0
T1960,Mechanic7,1,2258.0
T1961,Sealer4,1,2129.0
T1962,Mechanic8,1,5645.0
T1963,Sealer3,1,798.0
T1964,Mechanic2,1,1775.0
T1964,Mechanic4,1,1775.0
T1965,Sealer4,1,692.0
T1966,Mechanic5,1,2258.0
T1968,Electrician1,1,1423.0
T1969,Electrician1,1,53.0
T1970,Sealer3,1,931.0
T1971,Sealer2,1,53.0
T1972,Mechanic1,1,226.0
T1972,Mechanic2,1,226.0
T1973,Mechanic3,1,9145.0
T1973,Mechanic7,1,9145.0
T1974,Sealer4,1,26.0
T1975,Sealer2,1,266.0
T1976,Mechanic2,1,584.0
T1976,Mechanic3,1,584.0
T1977,Tester2,1,3202.0
T1978,Electrician1,1,1250.0
T1979,Sealer2,1,1064.0
T1980,Sealer4,1,1144.0
T1981,Mechanic2,1,14452.0
T1981,Mechanic3,1,14452.0
T1982,Mechanic4,1,1129.0
T1982,Mechanic6,1,1129.0
T1983,Electrician1,1,1330.0
T1984,Mechanic8,1,3387.0
T1985,Mechanic3,1,6300.0
T1986,Mechanic4,1,1366.0
T1986,Mechanic7,1,1366.0
T1987,Sealer1,1,266.0
T1987,Sealer3,1,266.0
T1988,Sealer4,1,1330.0
T1989,Sealer1,1,399.0
T1989,Sealer4,1,399.0
T1990,Mechanic2,1,4855.0
T1990,Mechanic7,1,4855.0
T1991,Sealer1,1,2395.0
T1992,Mechanic3,1,4742.0
T1992,Mechanic8,1,4742.0
T1993,Electrician1,1,23.0
T1994,Sealer2,1,1996.0
T1995,Sealer3,1,1729.0
T1996,Mechanic3,1,2032.0
T1997,Tester1,1,13128.0
T1999,Electrician1,1,1129.0
